time,dt,max_concentration,min_concentration,total_energy,volume_fraction
5460.8553482595,490.37072529785,0.55906643982761,0.46230260409322,1.5478208516569,1
6000.2631460871,539.40779782764,0.55906643979967,0.46230259386068,1.5478208516562,1
6593.6117236975,593.3485776104,0.5590664397689,0.46230258292908,1.5478208516554,1
7246.2951590689,652.68343537144,0.55906643973605,0.46230257150093,1.5478208516545,1
7964.2469379775,717.95177890858,0.5590664396979,0.46230255922745,1.5478208516536,1
8753.993894777,789.74695679944,0.55906643965678,0.46230254630306,1.5478208516526,1
9622.7155472564,868.72165247939,0.55906643961151,0.4623025327883,1.5478208516514,1
10578.309364984,955.59381772733,0.55906643956162,0.46230251877218,1.5478208516502,1
11629.462564484,1051.1531995001,0.55906643950664,0.46230250438375,1.5478208516488,1
12785.731083934,1156.2685194501,0.55906643944603,0.46230248980283,1.5478208516473,1
14057.626455329,1271.8953713951,0.55906643937921,0.46230247527313,1.5478208516456,1
15456.711363863,1399.0849085346,0.55906643930553,0.46230246111832,1.5478208516438,1
16995.704763251,1538.993399388,0.55906643922426,0.46230244776185,1.5478208516417,1
18688.597502578,1692.8927393268,0.55906643913459,0.4623024357513,1.5478208516395,1
20550.779515838,1862.1820132595,0.55906643903563,0.46230242578814,1.547820851637,1
22599.179730423,2048.4002145855,0.55906643892638,0.46230241876428,1.5478208516344,1
24852.419966467,2253.240236044,0.55906643880572,0.46230241580677,1.5478208516314,1
27330.984226116,2478.5642596484,0.55906643867242,0.4623024183325,1.5478208516281,1
30057.404911729,2726.4206856133,0.55906643852508,0.46230242811509,1.5478208516245,1
33056.467665904,2999.0627541746,0.55906643836216,0.46230244736672,1.5478208516205,1
36355.436695496,3298.9690295921,0.55906643818192,0.46230247883801,1.5478208516161,1
39984.302628047,3628.8659325513,0.55906643798241,0.46230252594022,1.5478208516113,1
43976.055153853,3991.7525258064,0.55906643776143,0.46230259289449,1.547820851606,1
48366.98293224,4390.927778387,0.55906643751651,0.46230268491413,1.5478208516002,1
53197.003488466,4830.0205562257,0.55906643724488,0.4623028084275,1.5478208515937,1
58510.026100314,5313.0226118483,0.55906643694338,0.46230297135023,1.5478208515866,1
64354.350973348,5844.3248730331,0.55906643660846,0.46230318341809,1.5478208515788,1
70783.108333684,6428.7573603365,0.55906643623607,0.46230345659389,1.5478208515701,1
77854.741430054,7071.6330963701,0.55906643582161,0.4623038055651,1.5478208515605,1
85633.537836061,7778.7964060071,0.55906643535985,0.46230424835279,1.5478208515501,1
94190.213882669,8556.6760466078,0.55906643484481,0.46230480705677,1.5478208515384,1
103602.55753394,9412.3436512686,0.55906643426962,0.46230434339938,1.5478208515256,1
113956.13555033,10353.578016395,0.55906643362641,0.46230375036424,1.5478208515114,1
125345.07136837,11388.935818035,0.55906643290613,0.4623032235132,1.5478208514958,1
137872.90076821,12527.829399839,0.55906643209826,0.46230279690824,1.5478208514785,1
151653.51310803,13780.612339822,0.55906643119077,0.46230251412299,1.5478208514593,1
166812.18668183,15158.673573805,0.55906643016955,0.46230243058176,1.5478208514382,1
181970.86025564,15158.673573805,0.55906642912675,0.46230258741317,1.5478208514169,1
197129.53382944,15158.673573805,0.55906642805978,0.4623029866204,1.5478208513955,1
212288.20740325,15158.673573805,0.55906642696853,0.46230363016009,1.547820851374,1
227446.88097705,15158.673573805,0.55906642585286,0.46230451995017,1.5478208513524,1
242605.55455086,15158.673573805,0.55906642471265,0.46230565786854,1.5478208513306,1
257764.22812466,15158.673573805,0.55906642354778,0.4623055586977,1.5478208513088,1
272922.90169847,15158.673573805,0.55906642235815,0.46230523713428,1.5478208512868,1
288081.57527227,15158.673573805,0.55906642114364,0.46230516433232,1.5478208512648,1
303240.24884608,15158.673573805,0.55906641990415,0.46230524825307,1.5478208512426,1
318398.92241988,15158.673573805,0.55906641863959,0.46230517708509,1.5478208512203,1
333557.59599368,15158.673573805,0.55906641734985,0.46230535882789,1.5478208511979,1
348716.26956749,15158.673573805,0.55906641603486,0.4623057951777,1.5478208511755,1
363874.94314129,15158.673573805,0.55906641469452,0.46230520375681,1.5478208511529,1
379033.6167151,15158.673573805,0.55906641332877,0.46230416113618,1.5478208511302,1
394192.2902889,15158.673573805,0.55906641193752,0.46230337382493,1.5478208511074,1
409350.96386271,15158.673573805,0.55906641052072,0.46230284343208,1.5478208510846,1
424509.63743651,15158.673573805,0.55906640907829,0.46230257151483,1.5478208510617,1
439668.31101032,15158.673573805,0.55906640761019,0.46230255957731,1.5478208510386,1
454826.98458412,15158.673573805,0.55906640611636,0.46230280906944,1.5478208510155,1
469985.65815793,15158.673573805,0.55906640459676,0.46230332138568,1.5478208509923,1
485144.33173173,15158.673573805,0.55906640305136,0.46230409786393,1.547820850969,1
500303.00530554,15158.673573805,0.55906640148011,0.4623049023757,1.5478208509456,1
515461.67887934,15158.673573805,0.559066399883,0.46230392632915,1.5478208509222,1
530620.35245314,15158.673573805,0.55906639826,0.46230321461813,1.5478208508987,1
545779.02602695,15158.673573805,0.5590663966111,0.46230276848583,1.5478208508751,1
560937.69960075,15158.673573805,0.5590663949363,0.46230258911492,1.5478208508515,1
576096.37317456,15158.673573805,0.55906639323558,0.46230267762658,1.5478208508277,1
591255.04674836,15158.673573805,0.55906639150895,0.46230303507947,1.547820850804,1
606413.72032217,15158.673573805,0.55906638975644,0.46230366246879,1.5478208507801,1
621572.39389597,15158.673573805,0.55906638797805,0.46230456072537,1.5478208507563,1
636731.06746978,15158.673573805,0.55906638617381,0.46230573071479,1.5478208507323,1
651889.74104358,15158.673573805,0.55906638434375,0.46230574333959,1.5478208507083,1
667048.41461739,15158.673573805,0.5590663824879,0.46230540911954,1.5478208506843,1
682207.08819119,15158.673573805,0.55906638060633,0.462305346969,1.5478208506602,1
697365.761765,15158.673573805,0.55906637869906,0.46230540937985,1.5478208506361,1
712524.4353388,15158.673573805,0.55906637676617,0.46230537202773,1.5478208506119,1
727683.10891261,15158.673573805,0.55906637480771,0.46230560836055,1.5478208505877,1
742841.78248641,15158.673573805,0.55906637282376,0.4623061189408,1.5478208505634,1
758000.45606021,15158.673573805,0.5590663708144,0.4623050932012,1.5478208505392,1
773159.12963402,15158.673573805,0.5590663687797,0.46230409349364,1.5478208505149,1
788317.80320782,15158.673573805,0.55906636671977,0.46230336831025,1.5478208504906,1
803476.47678163,15158.673573805,0.5590663646347,0.46230291807276,1.5478208504662,1
818635.15035543,15158.673573805,0.5590663625246,0.46230274313159,1.5478208504419,1
833793.82392924,15158.673573805,0.55906636038958,0.46230284376548,1.5478208504175,1
848952.49750304,15158.673573805,0.55906635822975,0.46230322018107,1.5478208503931,1
864111.17107685,15158.673573805,0.55906635604524,0.46230387251263,1.5478208503687,1
879269.84465065,15158.673573805,0.55906635383619,0.46230480082176,1.5478208503443,1
894428.51822446,15158.673573805,0.55906635160274,0.46230388562591,1.5478208503199,1
909587.19179826,15158.673573805,0.55906634934502,0.46230309496015,1.5478208502955,1
924745.86537207,15158.673573805,0.55906634706319,0.462302580263,1.5478208502711,1
939904.53894587,15158.673573805,0.55906634475742,0.46230234146328,1.5478208502467,1
955063.21251968,15158.673573805,0.55906634242786,0.46230237841668,1.5478208502224,1
970221.88609348,15158.673573805,0.55906634265019,0.46230269090576,1.547820850198,1
985380.55966728,15158.673573805,0.55906635355003,0.46230327863995,1.5478208501736,1
1000000,14619.440332715,0.55906636265173,0.46230410586306,1.5478208501502,1
